id	pole_id	standatcode	corrected_standatcode	abundance	form
4278	927-394	2412300030030	2412300030030	15	0
4279	927-397	2412300030030	2412300030030	1	0
4280	927-398	2412300030030	2412300030030	10	0
4281	928-384	2412300030030	2412300030030	2	0
4282	928-386	2412300030030	2412300030030	0.1	0
4283	928-387	2412300030030	2412300030030	6	0
4284	928-390	2412300030030	2412300030030	0.1	0
4285	928-391	2412300030030	2412300030030	2	0
4286	928-398	2412300030030	2412300030030	0.1	0
4287	928-399	2412300030030	2412300030030	0.1	0
4288	929-383	2412300030030	2412300030030	4	0
4289	929-384	2412300030030	2412300030030	0.1	0
4290	929-393	2412300030030	2412300030030	16	0
4291	930-384	2412300030030	2412300030030	0.1	0
4292	930-385	2412300030030	2412300030030	0.1	0
4293	930-394	2412300030030	2412300030030	0.1	0
4294	931-385	2412300030030	2412300030030	4	0
4295	931-386	2412300030030	2412300030030	0.1	0
4296	931-387	2412300030030	2412300030030	0.1	0
4297	931-388	2412300030030	2412300030030	16	0
4298	931-389	2412300030030	2412300030030	0.1	0
4299	931-390	2412300030030	2412300030030	0.1	0
4300	931-392	2412300030030	2412300030030	0.1	0
4301	931-393	2412300030030	2412300030030	0.1	0
4302	932-384	2412300030030	2412300030030	0.1	0
4303	932-385	2412300030030	2412300030030	2	0
4304	932-386	2412300030030	2412300030030	3	0
4305	932-388	2412300030030	2412300030030	0.1	0
4306	932-390	2412300030030	2412300030030	0.1	0
4307	933-384	2412300030030	2412300030030	3	0
4308	933-385	2412300030030	2412300030030	11	0
4309	933-386	2412300030030	2412300030030	0.1	0
4310	933-390	2412300030030	2412300030030	0.1	0
4311	933-392	2412300030030	2412300030030	0.1	0
4875	905-390	2420350060300	2420350060300	0.1	0
4876	909-392	2420350060300	2420350060300	0.1	0
4931	925-391	2420350240030	2420350240030	0.1	0
4932	933-392	2420350240030	2420350240030	0.1	0
4970	901-388	2420350250200	2420350250200	0.1	0
4971	903-391	2420350250200	2420350250200	1	0
4972	903-394	2420350250200	2420350250200	0.1	0
4973	903-396	2420350250200	2420350250200	0.1	0
4974	904-391	2420350250200	2420350250200	0.1	0
4975	905-390	2420350250200	2420350250200	0.1	0
4976	905-392	2420350250200	2420350250200	0.1	0
4977	905-393	2420350250200	2420350250200	0.1	0
4978	905-395	2420350250200	2420350250200	0.1	0
4979	905-398	2420350250200	2420350250200	0.1	0
4980	906-391	2420350250200	2420350250200	0.1	0
4981	906-395	2420350250200	2420350250200	0.1	0
4982	906-397	2420350250200	2420350250200	0.1	0
4983	906-399	2420350250200	2420350250200	0.1	0
4984	908-387	2420350250200	2420350250200	0.1	0
4985	908-388	2420350250200	2420350250200	0.1	0
4986	908-393	2420350250200	2420350250200	0.1	0
4987	909-389	2420350250200	2420350250200	0.1	0
4988	909-393	2420350250200	2420350250200	0.1	0
4989	909-396	2420350250200	2420350250200	0.1	0
4990	910-388	2420350250200	2420350250200	0.1	0
4991	910-389	2420350250200	2420350250200	0.1	0
4992	910-390	2420350250200	2420350250200	0.1	0
4993	910-391	2420350250200	2420350250200	0.1	0
4994	910-392	2420350250200	2420350250200	0.1	0
4995	910-392	2420350250200	2420350250200	0.1	0
4996	911-386	2420350250200	2420350250200	0.1	0
4997	911-389	2420350250200	2420350250200	0.1	0
4998	912-388	2420350250200	2420350250200	0.1	0
4999	912-394	2420350250200	2420350250200	0.1	0
5000	914-393	2420350250200	2420350250200	0.1	0
5001	914-394	2420350250200	2420350250200	0.1	0
5002	920-388	2420350250200	2420350250200	1	0
5003	920-390	2420350250200	2420350250200	0.1	0
5004	921-388	2420350250200	2420350250200	0.1	0
5005	921-397	2420350250200	2420350250200	0.1	0
5006	922-390	2420350250200	2420350250200	0.1	0
5007	922-394	2420350250200	2420350250200	0.1	0
5008	922-395	2420350250200	2420350250200	0.1	0
5009	923-387	2420350250200	2420350250200	0.1	0
5010	924-386	2420350250200	2420350250200	0.1	0
5011	924-391	2420350250200	2420350250200	1	0
5012	924-393	2420350250200	2420350250200	0.1	0
5013	924-397	2420350250200	2420350250200	0.1	0
5014	925-387	2420350250200	2420350250200	0.1	0
5015	925-392	2420350250200	2420350250200	0.1	0
5016	925-395	2420350250200	2420350250200	0.1	0
5017	925-396	2420350250200	2420350250200	0.1	0
5018	925-397	2420350250200	2420350250200	0.1	0
5019	926-384	2420350250200	2420350250200	13	0
5020	927-383	2420350250200	2420350250200	0.1	0
5021	927-384	2420350250200	2420350250200	0.1	0
5022	927-388	2420350250200	2420350250200	12	0
5023	928-384	2420350250200	2420350250200	0.1	0
5024	928-387	2420350250200	2420350250200	0.1	0
5025	928-387	2420350250200	2420350250200	0.1	0
5026	928-389	2420350250200	2420350250200	0.1	0
5027	928-390	2420350250200	2420350250200	0.1	0
5028	928-391	2420350250200	2420350250200	0.1	0
5029	928-393	2420350250200	2420350250200	0.1	0
5030	929-383	2420350250200	2420350250200	2	0
5031	929-387	2420350250200	2420350250200	0.1	0
5032	930-384	2420350250200	2420350250200	0.1	0
5033	930-384	2420350250200	2420350250200	0.1	0
5034	930-387	2420350250200	2420350250200	0.1	0
5035	931-388	2420350250200	2420350250200	5	0
5036	931-392	2420350250200	2420350250200	1	0
5037	932-384	2420350250200	2420350250200	0.1	0
5038	932-385	2420350250200	2420350250200	0.1	0
5039	932-388	2420350250200	2420350250200	0.1	0
5040	932-390	2420350250200	2420350250200	2	0
5041	932-393	2420350250200	2420350250200	0.1	0
5042	933-384	2420350250200	2420350250200	0.1	0
5215	901-392	2420350250260	2420350250260	0.1	0
5216	904-395	2420350250260	2420350250260	0.1	0
5217	906-389	2420350250260	2420350250260	0.1	0
5218	906-397	2420350250260	2420350250260	0.1	0
5219	914-393	2420350250260	2420350250260	3	0
5220	920-390	2420350250260	2420350250260	0.1	0
5221	921-388	2420350250260	2420350250260	0.1	0
5222	922-394	2420350250260	2420350250260	0.1	0
5223	924-391	2420350250260	2420350250260	0.1	0
5224	924-393	2420350250260	2420350250260	0.1	0
5225	925-397	2420350250260	2420350250260	0.1	0
5226	928-387	2420350250260	2420350250260	0.1	0
5227	928-391	2420350250260	2420350250260	0.1	0
5228	929-383	2420350250260	2420350250260	2	0
5229	930-394	2420350250260	2420350250260	0.1	0
5230	932-384	2420350250260	2420350250260	0.1	0
5231	933-384	2420350250260	2420350250260	1	0
5263	902-393	2422700060030	2422700060030	8	0
5264	903-392	2422700060030	2422700060030	4	0
5265	904-388	2422700060030	2422700060030	0.1	0
5266	905-392	2422700060030	2422700060030	0.1	0
5267	909-389	2422700060030	2422700060030	0.1	0
5268	911-386	2422700060030	2422700060030	0.1	0
5269	926-386	2422700060030	2422700060030	0.1	0
5270	928-384	2422700060030	2422700060030	0.1	0
5271	929-390	2422700060030	2422700060030	4	0
5400	904-393	2422700150060	2422700150060	0.1	0
5401	905-390	2422700150060	2422700150060	0.1	0
5402	905-394	2422700150060	2422700150060	0.1	0
5403	905-398	2422700150060	2422700150060	0.1	0
5404	926-384	2422700150060	2422700150060	0.1	0
5405	930-387	2422700150060	2422700150060	0.1	0
5496	901-388	2422700150150	2422700150150	0.1	0
5497	901-389	2422700150150	2422700150150	1	0
5498	901-390	2422700150150	2422700150150	0.1	0
5499	901-391	2422700150150	2422700150150	7	0
5500	901-392	2422700150150	2422700150150	5	0
5501	901-393	2422700150150	2422700150150	1	0
5502	901-394	2422700150150	2422700150150	2	0
5503	902-387	2422700150150	2422700150150	0.1	0
5504	902-388	2422700150150	2422700150150	0.1	0
5505	902-389	2422700150150	2422700150150	0.1	0
5506	902-391	2422700150150	2422700150150	0.1	0
5507	902-392	2422700150150	2422700150150	6	0
5508	902-393	2422700150150	2422700150150	16	0
5509	902-395	2422700150150	2422700150150	2	0
5510	903-388	2422700150150	2422700150150	0.1	0
5511	903-389	2422700150150	2422700150150	8	0
5512	903-390	2422700150150	2422700150150	13	0
5513	903-393	2422700150150	2422700150150	12	0
5514	903-394	2422700150150	2422700150150	2	0
5515	903-395	2422700150150	2422700150150	0.1	0
5516	903-397	2422700150150	2422700150150	0.1	0
5517	904-385	2422700150150	2422700150150	2	0
5518	904-390	2422700150150	2422700150150	13	0
5519	904-393	2422700150150	2422700150150	0.1	0
5520	904-395	2422700150150	2422700150150	0.1	0
5521	904-397	2422700150150	2422700150150	0.1	0
5522	905-385	2422700150150	2422700150150	4	0
5523	905-389	2422700150150	2422700150150	3	0
5524	905-390	2422700150150	2422700150150	14	0
5525	905-392	2422700150150	2422700150150	1	0
5526	905-393	2422700150150	2422700150150	0.1	0
5527	905-394	2422700150150	2422700150150	0.1	0
5528	905-395	2422700150150	2422700150150	4	0
5529	905-396	2422700150150	2422700150150	0.1	0
5530	905-397	2422700150150	2422700150150	2	0
5531	905-398	2422700150150	2422700150150	0.1	0
5532	906-390	2422700150150	2422700150150	6	0
5533	906-391	2422700150150	2422700150150	8	0
5534	906-393	2422700150150	2422700150150	0.1	0
5535	906-395	2422700150150	2422700150150	10	0
5536	906-399	2422700150150	2422700150150	2	0
5537	907-390	2422700150150	2422700150150	0.1	0
5538	907-395	2422700150150	2422700150150	12	0
5539	908-388	2422700150150	2422700150150	0.1	0
5540	908-390	2422700150150	2422700150150	10	0
5541	908-391	2422700150150	2422700150150	1	0
5542	908-392	2422700150150	2422700150150	0.1	0
5543	908-393	2422700150150	2422700150150	0.1	0
5544	908-394	2422700150150	2422700150150	0.1	0
5545	908-395	2422700150150	2422700150150	11	0
5546	908-398	2422700150150	2422700150150	3	0
5547	909-386	2422700150150	2422700150150	0.1	0
5548	909-391	2422700150150	2422700150150	1	0
5549	909-393	2422700150150	2422700150150	1	0
5550	909-394	2422700150150	2422700150150	2	0
5551	909-395	2422700150150	2422700150150	0.1	0
5552	909-397	2422700150150	2422700150150	1	0
5553	910-386	2422700150150	2422700150150	11	0
5554	910-387	2422700150150	2422700150150	0.1	0
5555	910-388	2422700150150	2422700150150	0.1	0
5556	910-389	2422700150150	2422700150150	7	0
5557	910-392	2422700150150	2422700150150	0.1	0
5558	910-394	2422700150150	2422700150150	0.1	0
5559	910-395	2422700150150	2422700150150	16	0
5560	911-387	2422700150150	2422700150150	0.1	0
5561	911-395	2422700150150	2422700150150	0.1	0
5562	912-389	2422700150150	2422700150150	0.1	0
5563	912-391	2422700150150	2422700150150	2	0
5564	912-394	2422700150150	2422700150150	0.1	0
5565	913-388	2422700150150	2422700150150	16	0
5566	914-393	2422700150150	2422700150150	0.1	0
5567	914-394	2422700150150	2422700150150	4	0
5568	920-388	2422700150150	2422700150150	6	0
5569	920-389	2422700150150	2422700150150	0.1	0
5570	920-391	2422700150150	2422700150150	14	0
5571	921-388	2422700150150	2422700150150	0.1	0
5572	921-390	2422700150150	2422700150150	0.1	0
5573	922-388	2422700150150	2422700150150	15	0
5574	922-389	2422700150150	2422700150150	0.1	0
5575	922-390	2422700150150	2422700150150	10	0
5576	922-391	2422700150150	2422700150150	0.1	0
5577	922-392	2422700150150	2422700150150	0.1	0
5578	922-395	2422700150150	2422700150150	4	0
5579	922-398	2422700150150	2422700150150	5	0
5580	923-387	2422700150150	2422700150150	0.1	0
5581	923-391	2422700150150	2422700150150	0.1	0
5582	923-392	2422700150150	2422700150150	9	0
5583	923-393	2422700150150	2422700150150	0.1	0
5584	923-394	2422700150150	2422700150150	0.1	0
5585	923-397	2422700150150	2422700150150	5	0
5586	924-385	2422700150150	2422700150150	3	0
5587	924-386	2422700150150	2422700150150	0.1	0
5588	924-389	2422700150150	2422700150150	1	0
5589	924-393	2422700150150	2422700150150	0.1	0
5590	924-397	2422700150150	2422700150150	0.1	0
5591	924-398	2422700150150	2422700150150	4	0
5592	925-385	2422700150150	2422700150150	11	0
5593	925-386	2422700150150	2422700150150	0.1	0
5594	925-387	2422700150150	2422700150150	0.1	0
5595	925-389	2422700150150	2422700150150	0.1	0
5596	925-390	2422700150150	2422700150150	5	0
5597	925-392	2422700150150	2422700150150	2	0
5598	925-393	2422700150150	2422700150150	0.1	0
5599	925-397	2422700150150	2422700150150	0.1	0
5600	925-398	2422700150150	2422700150150	0.1	0
5601	926-384	2422700150150	2422700150150	0.1	0
5602	926-387	2422700150150	2422700150150	6	0
5603	926-389	2422700150150	2422700150150	5	0
5604	926-390	2422700150150	2422700150150	10	0
5605	926-391	2422700150150	2422700150150	0.1	0
5606	926-396	2422700150150	2422700150150	0.1	0
5607	927-390	2422700150150	2422700150150	0.1	0
5608	928-383	2422700150150	2422700150150	0.1	0
5609	928-384	2422700150150	2422700150150	0.1	0
5610	928-385	2422700150150	2422700150150	0.1	0
5611	928-388	2422700150150	2422700150150	0.1	0
5612	928-389	2422700150150	2422700150150	0.1	0
5613	928-391	2422700150150	2422700150150	6	0
5614	928-392	2422700150150	2422700150150	0.1	0
5615	928-393	2422700150150	2422700150150	0.1	0
5616	928-400	2422700150150	2422700150150	0.1	0
5617	928-401	2422700150150	2422700150150	0.1	0
5618	929-384	2422700150150	2422700150150	14	0
5619	929-385	2422700150150	2422700150150	0.1	0
5620	929-388	2422700150150	2422700150150	6	0
5621	929-394	2422700150150	2422700150150	3	0
5622	929-402	2422700150150	2422700150150	0.1	0
5623	930-385	2422700150150	2422700150150	3	0
5624	930-393	2422700150150	2422700150150	8	0
5625	930-394	2422700150150	2422700150150	5	0
5626	931-385	2422700150150	2422700150150	4	0
5627	931-387	2422700150150	2422700150150	0.1	0
5628	931-388	2422700150150	2422700150150	0.1	0
5629	931-390	2422700150150	2422700150150	4	0
5630	931-393	2422700150150	2422700150150	0.1	0
5631	932-384	2422700150150	2422700150150	0.1	0
5632	932-385	2422700150150	2422700150150	9	0
5633	932-386	2422700150150	2422700150150	14	0
5634	932-387	2422700150150	2422700150150	1	0
5635	932-388	2422700150150	2422700150150	0.1	0
5636	932-389	2422700150150	2422700150150	3	0
5637	932-390	2422700150150	2422700150150	0.1	0
5638	932-391	2422700150150	2422700150150	5	0
5639	932-392	2422700150150	2422700150150	16	0
5640	932-393	2422700150150	2422700150150	7	0
5641	933-384	2422700150150	2422700150150	6	0
5642	933-386	2422700150150	2422700150150	2	0
5643	933-390	2422700150150	2422700150150	0.1	0
5644	933-392	2422700150150	2422700150150	0.1	0
5993	909-389	2422700150180	2422700150180	0.1	0
5998	914-393	2422700210000	2422700210000	2	0
6039	906-389	2422700540450	2422700540450	0.1	0
6040	911-386	2422700540450	2422700540450	6	0
6041	920-389	2422700540450	2422700540450	6	0
6042	921-397	2422700540450	2422700540450	0.1	0
6043	922-387	2422700540450	2422700540450	0.1	0
6044	925-396	2422700540450	2422700540450	0.1	0
6045	933-386	2422700540450	2422700540450	0.1	0
6113	901-388	2502600300030	2502600300030	16	0
6114	901-389	2502600300030	2502600300030	16	0
6115	901-390	2502600300030	2502600300030	16	0
6116	901-391	2502600300030	2502600300030	16	0
6117	901-393	2502600300030	2502600300030	16	0
6118	901-394	2502600300030	2502600300030	16	0
6119	902-387	2502600300030	2502600300030	12	0
6120	902-388	2502600300030	2502600300030	16	0
6121	902-389	2502600300030	2502600300030	16	0
6122	902-390	2502600300030	2502600300030	16	0
6123	902-391	2502600300030	2502600300030	16	0
6124	902-392	2502600300030	2502600300030	16	0
6125	902-393	2502600300030	2502600300030	16	0
6126	902-394	2502600300030	2502600300030	0.1	0
6127	902-395	2502600300030	2502600300030	14	0
6128	903-386	2502600300030	2502600300030	16	0
6129	903-388	2502600300030	2502600300030	16	0
6130	903-389	2502600300030	2502600300030	14	0
6131	903-390	2502600300030	2502600300030	15	0
6132	903-392	2502600300030	2502600300030	1	0
6133	903-393	2502600300030	2502600300030	16	0
6134	903-394	2502600300030	2502600300030	16	0
6135	903-395	2502600300030	2502600300030	0.1	0
6136	903-397	2502600300030	2502600300030	16	0
6137	904-385	2502600300030	2502600300030	16	0
6138	904-386	2502600300030	2502600300030	0.1	0
6139	904-387	2502600300030	2502600300030	16	0
6140	904-390	2502600300030	2502600300030	16	0
6141	904-393	2502600300030	2502600300030	8	0
6142	904-395	2502600300030	2502600300030	16	0
6143	904-396	2502600300030	2502600300030	9	0
6144	904-397	2502600300030	2502600300030	16	0
6145	905-385	2502600300030	2502600300030	16	0
6146	905-386	2502600300030	2502600300030	16	0
6147	905-387	2502600300030	2502600300030	16	0
6148	905-388	2502600300030	2502600300030	16	0
6149	905-389	2502600300030	2502600300030	16	0
6150	905-390	2502600300030	2502600300030	16	0
6151	905-391	2502600300030	2502600300030	15	0
6152	905-392	2502600300030	2502600300030	11	0
6153	905-393	2502600300030	2502600300030	16	0
6154	905-394	2502600300030	2502600300030	4	0
6155	905-395	2502600300030	2502600300030	12	0
6156	905-396	2502600300030	2502600300030	16	0
6157	905-397	2502600300030	2502600300030	16	0
6158	906-385	2502600300030	2502600300030	16	0
6159	906-386	2502600300030	2502600300030	16	0
6160	906-387	2502600300030	2502600300030	16	0
6161	906-389	2502600300030	2502600300030	1	0
6162	906-390	2502600300030	2502600300030	15	0
6163	906-391	2502600300030	2502600300030	0.1	0
6164	906-392	2502600300030	2502600300030	13	0
6165	906-393	2502600300030	2502600300030	16	0
6166	906-394	2502600300030	2502600300030	14	0
6167	906-395	2502600300030	2502600300030	7	0
6168	906-397	2502600300030	2502600300030	8	0
6169	906-399	2502600300030	2502600300030	8	0
6170	907-386	2502600300030	2502600300030	16	0
6171	907-387	2502600300030	2502600300030	16	0
6172	907-388	2502600300030	2502600300030	16	0
6173	907-389	2502600300030	2502600300030	13	0
6174	907-390	2502600300030	2502600300030	0.1	0
6175	907-394	2502600300030	2502600300030	5	0
6176	907-395	2502600300030	2502600300030	16	0
6177	907-398	2502600300030	2502600300030	3	0
6178	907-399	2502600300030	2502600300030	16	0
6179	908-386	2502600300030	2502600300030	16	0
6180	908-387	2502600300030	2502600300030	14	0
6181	908-388	2502600300030	2502600300030	14	0
6182	908-390	2502600300030	2502600300030	3	0
6183	908-392	2502600300030	2502600300030	0.1	0
6184	908-395	2502600300030	2502600300030	3	0
6185	908-396	2502600300030	2502600300030	2	0
6186	908-397	2502600300030	2502600300030	16	0
6187	908-398	2502600300030	2502600300030	14	0
6188	909-386	2502600300030	2502600300030	16	0
6189	909-387	2502600300030	2502600300030	16	0
6190	909-388	2502600300030	2502600300030	16	0
6191	909-391	2502600300030	2502600300030	0.1	0
6192	909-393	2502600300030	2502600300030	14	0
6193	909-394	2502600300030	2502600300030	16	0
6194	909-395	2502600300030	2502600300030	5	0
6195	909-396	2502600300030	2502600300030	16	0
6196	909-397	2502600300030	2502600300030	16	0
6197	909-398	2502600300030	2502600300030	16	0
6198	909-399	2502600300030	2502600300030	16	0
6199	910-386	2502600300030	2502600300030	16	0
6200	906-388	2502600300030	2502600300030	1	0
6201	910-387	2502600300030	2502600300030	11	0
6202	910-388	2502600300030	2502600300030	0.1	0
6203	910-389	2502600300030	2502600300030	16	0
6204	910-390	2502600300030	2502600300030	2	0
6205	910-393	2502600300030	2502600300030	15	0
6206	910-394	2502600300030	2502600300030	16	0
6207	910-395	2502600300030	2502600300030	10	0
6208	910-396	2502600300030	2502600300030	16	0
6209	910-397	2502600300030	2502600300030	16	0
6210	910-398	2502600300030	2502600300030	16	0
6211	911-390	2502600300030	2502600300030	1	0
6212	911-393	2502600300030	2502600300030	16	0
6213	911-394	2502600300030	2502600300030	16	0
6214	911-395	2502600300030	2502600300030	11	0
6215	911-396	2502600300030	2502600300030	16	0
6216	911-397	2502600300030	2502600300030	16	0
6217	912-387	2502600300030	2502600300030	0.1	0
6218	912-389	2502600300030	2502600300030	16	0
6219	912-390	2502600300030	2502600300030	16	0
6220	912-391	2502600300030	2502600300030	2	0
6221	912-392	2502600300030	2502600300030	5	0
6222	912-393	2502600300030	2502600300030	16	0
6223	912-395	2502600300030	2502600300030	16	0
6224	912-396	2502600300030	2502600300030	1	0
6225	913-388	2502600300030	2502600300030	14	0
6226	913-389	2502600300030	2502600300030	16	0
6227	913-390	2502600300030	2502600300030	0.1	0
6228	913-391	2502600300030	2502600300030	0.1	0
6229	913-392	2502600300030	2502600300030	16	0
6230	913-394	2502600300030	2502600300030	16	0
6231	913-396	2502600300030	2502600300030	1	0
6232	914-391	2502600300030	2502600300030	2	0
6233	914-392	2502600300030	2502600300030	15	0
6234	914-393	2502600300030	2502600300030	6	0
6235	914-394	2502600300030	2502600300030	16	0
6236	914-396	2502600300030	2502600300030	4	0
6237	915-394	2502600300030	2502600300030	16	0
6238	915-396	2502600300030	2502600300030	16	0
6239	916-396	2502600300030	2502600300030	0.1	0
6240	920-388	2502600300030	2502600300030	1	0
6241	920-391	2502600300030	2502600300030	16	0
6242	921-388	2502600300030	2502600300030	2	0
6243	921-390	2502600300030	2502600300030	4	0
6244	921-391	2502600300030	2502600300030	1	0
6245	921-392	2502600300030	2502600300030	3	0
6246	922-387	2502600300030	2502600300030	6	0
6247	922-388	2502600300030	2502600300030	16	0
6248	922-389	2502600300030	2502600300030	8	0
6249	922-390	2502600300030	2502600300030	16	0
6250	922-392	2502600300030	2502600300030	14	0
6251	922-393	2502600300030	2502600300030	12	0
6252	922-394	2502600300030	2502600300030	13	0
6253	922-395	2502600300030	2502600300030	16	0
6254	922-396	2502600300030	2502600300030	16	0
6255	922-397	2502600300030	2502600300030	10	0
6256	922-398	2502600300030	2502600300030	0.1	0
6257	923-387	2502600300030	2502600300030	5	0
6258	923-388	2502600300030	2502600300030	13	0
6259	923-389	2502600300030	2502600300030	1	0
6260	923-390	2502600300030	2502600300030	16	0
6261	923-391	2502600300030	2502600300030	14	0
6262	923-392	2502600300030	2502600300030	16	0
6263	923-393	2502600300030	2502600300030	6	0
6264	923-394	2502600300030	2502600300030	16	0
6265	923-396	2502600300030	2502600300030	16	0
6266	923-397	2502600300030	2502600300030	16	0
6267	923-398	2502600300030	2502600300030	4	0
6268	924-385	2502600300030	2502600300030	16	0
6269	924-386	2502600300030	2502600300030	16	0
6270	924-387	2502600300030	2502600300030	16	0
6271	924-388	2502600300030	2502600300030	0.1	0
6272	924-389	2502600300030	2502600300030	1	0
6273	924-390	2502600300030	2502600300030	16	0
6274	924-391	2502600300030	2502600300030	13	0
6275	924-392	2502600300030	2502600300030	15	0
6276	924-393	2502600300030	2502600300030	13	0
6277	924-394	2502600300030	2502600300030	3	0
6278	924-395	2502600300030	2502600300030	0.1	0
6279	924-397	2502600300030	2502600300030	16	0
6280	924-398	2502600300030	2502600300030	16	0
6281	925-384	2502600300030	2502600300030	16	0
6282	925-385	2502600300030	2502600300030	16	0
6283	925-386	2502600300030	2502600300030	16	0
6284	925-387	2502600300030	2502600300030	13	0
6285	925-389	2502600300030	2502600300030	16	0
6286	925-390	2502600300030	2502600300030	4	0
6287	925-391	2502600300030	2502600300030	11	0
6288	925-392	2502600300030	2502600300030	16	0
6289	925-393	2502600300030	2502600300030	4	0
6290	925-394	2502600300030	2502600300030	1	0
6291	925-397	2502600300030	2502600300030	10	0
6292	925-398	2502600300030	2502600300030	16	0
6293	926-384	2502600300030	2502600300030	2	0
6294	926-388	2502600300030	2502600300030	16	0
6295	926-389	2502600300030	2502600300030	15	0
6296	926-390	2502600300030	2502600300030	16	0
6297	926-391	2502600300030	2502600300030	16	0
6298	926-392	2502600300030	2502600300030	0.1	0
6299	926-393	2502600300030	2502600300030	16	0
6300	926-395	2502600300030	2502600300030	0.1	0
6301	926-396	2502600300030	2502600300030	13	0
6302	926-397	2502600300030	2502600300030	4	0
6303	926-398	2502600300030	2502600300030	16	0
6304	927-383	2502600300030	2502600300030	16	0
6305	927-386	2502600300030	2502600300030	16	0
6306	927-389	2502600300030	2502600300030	0.1	0
6307	927-390	2502600300030	2502600300030	7	0
6308	927-391	2502600300030	2502600300030	16	0
6309	927-393	2502600300030	2502600300030	16	0
6310	927-396	2502600300030	2502600300030	16	0
6311	927-397	2502600300030	2502600300030	16	0
6312	928-383	2502600300030	2502600300030	15	0
6313	928-384	2502600300030	2502600300030	5	0
6314	928-385	2502600300030	2502600300030	15	0
6315	928-386	2502600300030	2502600300030	15	0
6316	928-387	2502600300030	2502600300030	0.1	0
6317	928-388	2502600300030	2502600300030	16	0
6318	928-389	2502600300030	2502600300030	9	0
6319	928-390	2502600300030	2502600300030	16	0
6320	928-391	2502600300030	2502600300030	14	0
6321	928-392	2502600300030	2502600300030	2	0
6322	928-393	2502600300030	2502600300030	14	0
6323	928-394	2502600300030	2502600300030	15	0
6324	928-400	2502600300030	2502600300030	16	0
6325	928-401	2502600300030	2502600300030	16	0
6326	929-383	2502600300030	2502600300030	0.1	0
6327	929-384	2502600300030	2502600300030	16	0
6328	929-385	2502600300030	2502600300030	16	0
6329	929-386	2502600300030	2502600300030	16	0
6330	929-388	2502600300030	2502600300030	16	0
6331	929-391	2502600300030	2502600300030	13	0
6332	929-392	2502600300030	2502600300030	14	0
6333	929-393	2502600300030	2502600300030	10	0
6334	929-394	2502600300030	2502600300030	16	0
6335	929-401	2502600300030	2502600300030	2	0
6336	929-402	2502600300030	2502600300030	16	0
6337	930-384	2502600300030	2502600300030	16	0
6338	930-385	2502600300030	2502600300030	16	0
6339	930-386	2502600300030	2502600300030	16	0
6340	930-389	2502600300030	2502600300030	16	0
6341	930-393	2502600300030	2502600300030	14	0
6342	930-394	2502600300030	2502600300030	5	0
6343	931-385	2502600300030	2502600300030	0.1	0
6344	931-387	2502600300030	2502600300030	16	0
6345	931-388	2502600300030	2502600300030	1	0
6346	931-389	2502600300030	2502600300030	0.1	0
6347	931-390	2502600300030	2502600300030	16	0
6348	931-391	2502600300030	2502600300030	10	0
6349	931-393	2502600300030	2502600300030	1	0
6350	932-384	2502600300030	2502600300030	16	0
6351	932-385	2502600300030	2502600300030	14	0
6352	932-386	2502600300030	2502600300030	16	0
6353	932-387	2502600300030	2502600300030	16	0
6354	932-388	2502600300030	2502600300030	16	0
6355	932-389	2502600300030	2502600300030	16	0
6356	932-390	2502600300030	2502600300030	16	0
6357	932-391	2502600300030	2502600300030	13	0
6358	932-392	2502600300030	2502600300030	3	0
6359	932-393	2502600300030	2502600300030	16	0
6360	933-384	2502600300030	2502600300030	16	0
6361	933-385	2502600300030	2502600300030	16	0
6362	933-386	2502600300030	2502600300030	16	0
6363	933-389	2502600300030	2502600300030	0.1	0
6364	933-390	2502600300030	2502600300030	16	0
6365	933-391	2502600300030	2502600300030	16	0
6366	933-392	2502600300030	2502600300030	16	0
6367	933-393	2502600300030	2502600300030	16	0
7061	901-388	2502600330030	2502600330030	7	0
7062	906-385	2502600330030	2502600330030	2	0
7067	901-392	2502600450060	2502600450060	0.1	0
7068	903-392	2502600450060	2502600450060	0.1	0
7069	906-391	2502600450060	2502600450060	9	0
7070	906-392	2502600450060	2502600450060	0.1	0
7071	909-389	2502600450060	2502600450060	1	0
7072	909-389	2502600450060	2502600450060	0.1	0
7073	910-388	2502600450060	2502600450060	11	0
7074	914-393	2502600450060	2502600450060	0.1	0
7075	922-387	2502600450060	2502600450060	15	0
7076	924-389	2502600450060	2502600450060	0.1	0
7077	924-391	2502600450060	2502600450060	0.1	0
7078	924-393	2502600450060	2502600450060	0.1	0
7079	925-386	2502600450060	2502600450060	1	0
7080	925-387	2502600450060	2502600450060	2	0
7081	925-397	2502600450060	2502600450060	0.1	0
7082	926-384	2502600450060	2502600450060	10	0
7083	926-387	2502600450060	2502600450060	0.1	0
7084	927-384	2502600450060	2502600450060	11	0
7085	927-388	2502600450060	2502600450060	14	0
7086	927-394	2502600450060	2502600450060	0.1	0
7087	928-384	2502600450060	2502600450060	0.1	0
7088	928-387	2502600450060	2502600450060	0.1	0
7089	929-383	2502600450060	2502600450060	4	0
7090	931-388	2502600450060	2502600450060	0.1	0
7091	931-389	2502600450060	2502600450060	0.1	0
7092	931-390	2502600450060	2502600450060	0.1	0
7180	906-394	2502600450120	2502600450120	0.1	0
7197	901-390	2502600450390	2502600450390	0.1	0
7198	902-395	2502600450390	2502600450390	2	0
